4419-8043;0:0,1:3,2:4,5:2,6:5,7:6;3:1-4:1,7 P54823,Q3UFB7,P12023,Q3KNM2,P70372,Q91XD8,Q61510,P62259,Q80V62,P70196 D3ZD73,P35739,P08592,B0BNF6,B5DF91,Q499U1,D4A9N5,P62260,A0A0G2K5U0,B5DF45
4419-6671;1:5,2:6,4:0,5:1,6:3,7:7;0:2,4-3:4 Q80V62,D3YYU8,Q6ZPV2,Q61510,P12023,Q9D2H9,P70372,P62259,Q3UFB7,Q01853 A0A0G2K5U0,D3ZZ80,D4A6Q6,D4A9N5,P08592,Q6AYH9,B5DF91,P62260,P35739,P46462
1329-1720;0:3,1:1,3:2,4:5,5:0,6:7;7:4,6 G5E8J6,P62259,Q3UFB7,Q99JX7,P12023,Q61510,Q497V9,Q8BPB5,P70372,Q80V62 G3V8S6,P62260,P35739,F1MA52,P08592,D4A9N5,F1LUZ0,Q6AXN2,B5DF91,A0A0G2K5U0
1892-2827;0:1,2:3,3:0,4:6,5:4,6:7; P14142,P09535,P29121,P12023,Q80V62,P70372,Q61510,P62259,P02340,O35716 P19357,P01346,D3ZKU8,P08592,A0A0G2K5U0,B5DF91,D4A9N5,P62260,P10361,G3V6B4
6710-7143;1:0,2:2,3:4,4:3,6:5,7:6;0:1 Q3UFB7,P02340,Q9ES63,P12023,Q61510,P05627,P70372,P62259,Q80V62,P10605 P35739,P10361,D4AEI6,P08592,D4A9N5,P17325,B5DF91,P62260,A0A0G2K5U0,Q6IN22
6556-6559;0:0,1:1,2:3,3:2,4:4,6:6;5:5-7:5,7 P05627,P27641,F7BTP0,P12023,Q80V62,Q3UFB7,P70372,P62259,Q61510,P27661 P17325,G3V817,Q6AYI4,P08592,A0A0G2K5U0,P35739,B5DF91,P62260,D4A9N5,D3ZXP3
6559-7166;0:0,1:2,3:1,4:5,5:3,6:6; Q80V62,Q9WTX6,Q8VEJ3,P12023,Q3UFB7,P70372,Q61510,P62259,P05627,F6RPJ9 A0A0G2K5U0,B1WBY1,D4ADQ6,P08592,P35739,B5DF91,D4A9N5,P62260,P17325,P35559
6559-7142;0:0,1:2,2:1,4:5,5:4,6:6;3:7 Q3UFB7,Q9WTX6,Q8VEJ3,P12023,Q80V62,P70372,P05627,P62259,Q61510,F6RPJ9 P35739,B1WBY1,D4ADQ6,P08592,A0A0G2K5U0,B5DF91,P17325,P62260,D4A9N5,P35559
4442-7145;2:3,3:7,4:2,5:0,6:5,7:6;0:1 Q80V62,Q8VBV8,Q61510,P60521,P12023,Q5SDA5,P70372,P62259,Q3UFB7,P05627 A0A0G2K5U0,D3ZID7,D4A9N5,P60522,P08592,P51842,B5DF91,P62260,P35739,P17325
4165-6168;0:0,1:5,2:3,4:2,5:1,6:6;3:4 P60710,Q9CQF7,A2ANU3,Q3UFB7,Q61510,P12023,Q80V62,P70372,P05627,Q99JY0 P60711,D3ZX38,Q58DZ9,P35739,D4A9N5,P08592,A0A0G2K5U0,B5DF91,P17325,Q60587
1276-2829;2:2,3:3,4:4,5:5,6:1,7:6;0:0,7 Q3UFB7,Q9R182,P02340,P12023,Q61510,Q9CR50,Q8R1L8,P70372,Q80V62,P62259 P35739,F7FHP0,P10361,P08592,D4A9N5,Q5XIE4,D3ZMI0,B5DF91,A0A0G2K5U0,P62260
3783-6671;0:5,3:6,4:3,5:7,6:0,7:1;2:2,4 Q60634,Q80V62,Q9EP64,Q61510,P70372,P62259,P12023,Q9D709,Q3UFB7,P48678 Q9Z2S9,A0A0G2K5U0,Q9ESC2,D4A9N5,B5DF91,P62260,P08592,Q3T1H8,P35739,G3V8L3
4229-4229;0:0,3:3,4:4,5:5,6:6,7:7;1:1 Q3UFB7,Q8C253,Q9D3J9,Q61510,P12023,P70372,P62259,Q91W98,Q80V62,Q9R0K7 P35739,P08699,D3ZRK2,D4A9N5,P08592,B5DF91,P62260,A0A0G2JSH0,A0A0G2K5U0,P11506
7155-7166;0:0,2:2,3:3,4:4,5:5,6:6;1:1,7-7:1,7 Q3UFB7,O35593,Q66X22,P12023,Q61510,P05627,P70372,P62259,Q80V62,Q8BG32 P35739,Q4V8E2,D3ZAD9,P08592,D4A9N5,P17325,B5DF91,P62260,A0A0G2K5U0,A0A0G2JWX1
2827-8043;1:2,3:0,4:5,5:3,6:4,7:6;0:1,7-2:1,7 Q80V62,Q80TQ2,A2AQ99,P12023,Q61510,Q8K3Z0,P70372,P62259,Q3UFB7,P70196 A0A0G2K5U0,F1LPJ6,G3V8A3,P08592,D4A9N5,D4A5W3,B5DF91,P62260,P35739,B5DF45
2699-8043;0:2,1:1,3:0,4:5,6:4,7:3;2:6,7-5:6,7 Q80TQ2,Q3UFB7,A2AQ99,Q80V62,P12023,Q61510,P70372,Q8K3Z0,P62259,P70196 F1LPJ6,P35739,G3V8A3,A0A0G2K5U0,P08592,D4A9N5,B5DF91,D4A5W3,P62260,B5DF45
6560-6579;0:0,1:1,2:2,3:3,4:4,6:6;5:5-7:5 P05627,Q921L3,A0A0J9YV32,P12023,Q3UFB7,Q80V62,P70372,P62259,Q61510,Q6PHN9 P17325,Q5I0H4,A0A0G2K5B0,P08592,P35739,A0A0G2K5U0,B5DF91,P62260,D4A9N5,Q5U316
6554-6671;0:1,1:2,2:0,4:6,5:3,6:7;3:4 P61161,P21274,O88273,P12023,Q80V62,P70372,Q61510,P62259,P14211,P21275 Q5M7U6,G3V8W4,D3ZXD0,P08592,A0A0G2K5U0,B5DF91,D4A9N5,P62260,P18418,Q6AYU9
1888-6671;0:1,2:2,4:6,5:4,6:7,7:5;1:3-3:0 O88522,Q80V62,Q8BVG5,P12023,P70372,Q61510,P62259,P19467,Q3UFB7,P05627 Q6TMG5,A0A0G2K5U0,Q6AYA4,P08592,B5DF91,D4A9N5,P62260,F1M9I3,P35739,P17325
4229-6554;0:7,1:1,3:4,5:5,6:6,7:0;2:2-4:2,3 P23249,Q3UFB7,Q8K0U3,P12023,P70372,Q61510,P62259,Q922Q5,Q80V62,P68510 D3ZUC2,P35739,Q5HZE5,P08592,B5DF91,D4A9N5,P62260,D4AAG3,A0A0G2K5U0,P68511
2827-4419;0:0,1:1,4:2,5:5,6:6,7:7;2:3-3:3,4 P47811,Q80V62,P12023,Q8BHT7,P70372,Q9DAN6,Q61510,P62259,P14602,Q3UFB7 Q56A33,A0A0G2K5U0,P08592,D4A196,B5DF91,F7FF05,D4A9N5,P62260,G3V913,P35739
4229-4346;0:1,3:7,4:0,5:2,6:6,7:5;1:4-2:4 Q80V62,P49817,Q8C119,Q61510,P12023,P70372,P62259,Q99P58,O88342,Q3UFB7 A0A0G2K5U0,Q2IBC6,D4A6W5,D4A9N5,P08592,B5DF91,P62260,Q99P74,Q5RKI0,P35739
2348-4350;0:1,3:2,4:6,5:7,6:0,7:5;1:4-2:3 O88342,P12023,Q8C119,Q80V62,P70372,P62259,Q61510,Q99P58,P49817,Q3UFB7 Q5RKI0,P08592,D4A6W5,A0A0G2K5U0,B5DF91,P62260,D4A9N5,Q99P74,Q2IBC6,P35739
4490-6671;0:2,1:5,2:6,5:1,6:7,7:4;3:0,3-4:0 P54823,Q80V62,P12023,Q8VHQ3,P70372,Q3UGS4,P62259,Q61510,Q3UFB7,P05627 D3ZD73,A0A0G2K5U0,P08592,D4AA72,B5DF91,B0BN72,P62260,D4A9N5,P35739,P17325
6554-6554;0:0,1:1,4:4,5:5,6:6,7:7;2:2,3-3:2,3 Q3UFB7,P68510,Q9JJ00,P12023,P70372,Q61510,P62259,O35626,Q80V62,P61979 P35739,P68511,P58195,P08592,B5DF91,D4A9N5,P62260,Q9JKF8,A0A0G2K5U0,P61980
6671-6671;0:0,1:1,3:3,5:5,6:6,7:7;2:2,4 Q3UFB7,P97313,P12023,Q7M710,P70372,Q8BHH2,Q61510,P62259,Q80V62,P51150 P35739,D3ZTN0,P08592,G3V966,B5DF91,D3ZP15,D4A9N5,P62260,A0A0G2K5U0,P09527
1639-4229;0:4,1:0,2:1,5:5,6:7,7:6;4:2 Q8K1E0,P02340,P12023,Q9JJZ9,Q3UFB7,P70372,Q9JJZ8,P62259,Q8BWG8,Q61510 Q08851,P10361,P08592,F1LX27,P35739,B5DF91,Q9ER33,P62260,P29066,D4A9N5
6558-7155;0:0,1:2,2:1,4:5,5:4,6:6;3:7-7:7 Q80V62,Q8BP00,Q8BZQ2,P12023,Q3UFB7,P70372,P05627,P62259,Q61510,P11499 A0A0G2K5U0,D4A6J0,G3V9T1,P08592,P35739,B5DF91,P17325,P62260,D4A9N5,P34058
